title,title_en,website,phone,address,address_en,email,coords
"Κάστρο Χώρας Κυθήρων","Castle of Chora Kythera","http://odysseus.culture.gr/h/3/gh355.jsp?obj_id=21585","210 3213571","ΧΩΡΑ ΚΥΘΗΡΩΝ, Τ.Κ. 80100, Κύθηρα (Νομός Αττικής)",\N,"efapn@culture.gr","36.1465649,22.9887384"
"Κάστρο Κάτω Χώρας Μυλοποτάμου","Castle of Kato Chora",\N,\N,"Κάτω Χώρα 801 00",\N,\N,"36.2451259,22.9352929"
"Κάστρο Αβλέμονα","Castello",\N,\N,"Αβλέμονας 802 00",\N,\N,"36.227487,23.078534"
"Παλαιόχωρα (Καστροπολιτεία Παλαιόχωρας)","Palaiochora (Kastropoliteia Palaiochoras)",\N,"+31651171848","Trifilianika 802 00",\N,\N,"36.2984733,22.9967532"
"Σπήλαιο Αγίας Σοφίας","Agia Sofia Cave","http://www.kithera.gr/%CF%83%CF%80%CE%B7%CE%BB%CE%B1%CE%B9%CE%BF-%CE%B1%CE%B3%CE%B9%CE%B1%CF%82-%CF%83%CE%BF%CF%86%CE%B9%CE%B1%CF%82/",\N,"Μυλοπόταμος 801 00",\N,\N,"36.25130513832439, 22.92567996704001"
"Σπήλαιο Αγίας Σοφίας Καλάμου","Saint Sophia Cave",\N,\N,"Unnamed Road, Κύθηρα 801 00",\N,\N,"36.1578667,22.9994858"
"Σπήλαιο Χουστή στο Διακοφτή","Spilaio Chousti sto Diakofti","https://www.kythera.gr/%CF%83%CF%80%CE%AE%CE%BB%CE%B1%CE%B9%CE%BF-%CF%87%CE%BF%CF%85%CF%83%CF%84%CE%AE/",\N,\N,\N,\N,"36.258247,23.0816568"
"Παραλία Κακιά Λαγκάδα","Kakia Lagada Beach",\N,\N,"Kakia Lagada, Κύθηρα 802 00",\N,\N,"36.311940048935526, 22.99923996031441"
"Παραλία Διακόφτι","Paralia Diakofti",\N,\N,"Διακόφτι, Κύθηρα",\N,\N,"36.2645379,23.0655801"
"Παραλία Αγιά Πελαγία","Paralia Agia Pelagia",\N,\N,"Αγ. Πελαγία 802 00",\N,\N,"36.3232042,22.9757762"
"Αβλέμονας (Λουτρό Αφροδίτης)","Avlemonas (Baths of Venus)",\N,\N,"Αβλέμονας",\N,\N,"36.2265741,23.0813714"
"Παραλια Φυρη Αμμος (Αγ. Πελαγία)","Firi Ammos (Ag. Pelagia)",\N,\N,"Κύθηρα 802 00",\N,\N,"36.3193522,22.9805297"
"Καλαδι παραλια","Kaladi Beach. No services. Foot path to sand.",\N,\N,"Μονοπ. Καλαδί, Κύθηρα 801 00",\N,\N,"36.2101944,23.0504181"
"Παραλία Λορέντζο","Paralia Lorentzo",\N,\N,"Κύθηρα 802 00",\N,\N,"36.3158649,22.9868331"
"Παραλία Παλαιόπολη","Paralia Paleopoli",\N,\N,"Κύθηρα 802 00",\N,\N,"36.2255186,23.0569614"
"Παραλία Πλατεία Άμμος","Paralia Platia Ammos",\N,\N,"Πλ. Άμμος 802 00",\N,\N,"36.3647643,22.9512131"
"Παραλία Σπαραγαριο","Paralia Sparagario",\N,\N,"Κύθηρα",\N,\N,"36.1440474,22.9864463"
"Ναός του Απόλλωνος","Temple of Apollo","http://odysseus.culture.gr/h/3/gh351.jsp?obj_id=2452",\N,"Αίγινα 180 10",\N,\N,"37.750224,23.4211673"
"Ναός της Αφαίας","Temple of Aphaia","http://odysseus.culture.gr/h/2/gh251.jsp?obj_id=535","+302297032398","Αίγινα 180 10",\N,\N,"37.7543466,23.5309101"
"Ναός Ελλανίου Διός","Temple of Zeus Hellanios","http://www.aegina.com.gr/ellanio/","+302103310392","Near Anitseo,Aegina,18010","Near Anitseo,Aegina,18010",\N,"37.7081169,23.4950566"
"Αρχαιολογικό Μουσείο Αίγινας","Archaeological Museum of Aegina","http://odysseus.culture.gr/h/1/eh155.jsp?obj_id=3255","+30 22970 22248","Πατριάρχου Γρηγορίου Ε 1, Αίγινα 180 10","Aigina 180 10, Τ.Κ. 18010, Aigina (Prefecture of Attiki)","efapn@culture.gr","37.7495017,23.422759"
"Ιστορικό & Λαογραφικό Μουσειο Αιγινας","Historical and Folklore Museum of Aegina",\N,"+302297026401","Σπύρου Ρόδη 16, Αίγινα 180 10",\N,\N,"37.7460357,23.42748"
"Ιερά Μονή Αγίου Νεκταρίου - Αγίας Τριάδος Αιγίνης","St. Nektarios Monastery - Holy Trinity Aigina","https://www.facebook.com/%CE%99%CE%B5%CF%81%CE%AC-%CE%9C%CE%BF%CE%BD%CE%AE-%CE%91%CE%B3%CE%AF%CE%BF%CF%85-%CE%9D%CE%B5%CE%BA%CF%84%CE%B1%CF%81%CE%AF%CE%BF%CF%85-%CE%91%CE%B9%CE%B3%CE%AF%CE%BD%CE%B7%CF%82-Monastery-of-Saint-Nektarios-Aigina-111473353600898/","+302297053806","Κοντός 180 10",\N,\N,"37.7479462,23.4819217"
"Ιερά Μονή Παναγίας Χρυσολεόντισσας","Virgin Mary Chrysoleontissa Holy Convent",\N,"+302297062100","Κοντός 180 10",\N,\N,"37.7391859,23.6339166"
"Εκκλησία Παναγία Φανερωμένη","Ekklisia Panagia Faneromeni",\N,\N,"Φανερωμένης 35, Αίγινα 180 10",\N,\N,"37.7497894,23.4170804"
"Μονή Αγίας Αικατερίνης","Saint Ekaterina Holy Convent","http://www.aegina.com.gr/agia-aikaterini/","+302297053813","Αίγινα 180 10",\N,\N,"37.7472407,23.4846175"
"Εκκλησία Άγιοι Θεόδωροι ή Όμορφη Εκκλησιά","Church of the Saints Theodore","http://www.aeginagreece.com/aegina-island/greece/omorfi-eklisia/","+302297071508","Αίγινα 180 10",\N,\N,"37.7301045,23.4305645"
"Μοναστήρια Παλαιοχώρας","Monastiria Palaiochoras","http://www.aegina.com.gr/monastiria-palioxoras/",\N,"Αίγινα 180 10",\N,\N,"37.7508466,23.487123"
"Ελληνικό Κέντρο Περίθαλψης Αγρίων Ζώων \"ΕΚΠΑΖ\"","EKPAZ-Hellenic Wildlife Hospital","http://www.ekpaz.gr/","+302297031338","http://www.aegina.com.gr/ekpaz/Unnamed Rd, Греция, Αίγινα 180 10",\N,\N,"37.7133649,23.4890068"
"Παραλία Σουβάλα","Paralia Souvala",\N,\N,"Βαθύ 180 10",\N,\N,"37.7742091,23.4781404"
"Παραλία Βάγια","Paralia Vagia","http://www.aegina.com.gr/baia/",\N,"Βάγια 180 10",\N,\N,"37.7708891,23.5280372"
"Παραλία Αγιά Μαρίνα","Paralia Agia Marina","http://www.aegina.com.gr/agia-marina/",\N,\N,\N,\N,"37.7414184,23.5266364"
"Παραλία Πόρτες","Paralia Portes","http://www.aegina.com.gr/portes/",\N,"Αίγινα 180 10",\N,\N,"37.7092279,23.5128639"
"Παραλία Αιγινιτισσα","Paralia Eginitissa","http://www.aegina.com.gr/aeginitissa/",\N,"Αίγινα 180 10",\N,\N,"37.6987554,23.4596249"
"Παραλία Πέρδικα","Paralia Perdika","http://www.aegina.com.gr/perdika/",\N,\N,\N,\N,"37.6899713,23.4454535"
"ΠΑΡΑΛΙΑ ΜΟΝΗΣ ΑΙΓΙΝΑΣ","PARALIA MONIS AIGINAS","http://www.aegina.com.gr/moni/",\N,"Αίγινα",\N,\N,"37.7201546,23.4661548"
"Παραλία Αύρα (Πόλη της Αίγινας)","Paralia Avra","http://www.aegina.com.gr/aegina-town-beach/",\N,"Αίγινα 180 10","Egina 180 10",\N,"37.7478999,23.4250288"
"Παραλία Παναγίτσα (Πόλη της Αίγινας)","Paralia Panagitsa","http://www.aegina.com.gr/aegina-town-beach/",\N,"Αίγινα 180 10",\N,\N,"37.7430981,23.4291272"
"Ιερός Ναός Αγίων Αναργύρων","Ekklisia Agii Anargiri","http://www.agistri.com.gr/sightseings/",\N,"Αίγινα 180 10",\N,\N,"37.7099508,23.3619129"
"Ζωοδόχος Πηγή Εκκλησια","Zoodochos Pigi Ekklisia","http://www.agistri.com.gr/sightseings/",\N,"Μεγαλοχώρι 180 10","Megalochori - Skala Beach Street, Μεγαλοχώρι 180 10",\N,"37.710867,23.3450737"
"Εκκλησία Άγιος Γεώργιος","Ekklisia Agios Georgios","http://www.agistri.com.gr/sightseings/",\N,"Αίγινα 180 10",\N,\N,"37.7101829,23.3469921"
"Μνημείο Μητρομάρα","Mnimeio Mitromara","http://www.agistri.com.gr/sightseings/",\N,"Μεγαλοχώρι 180 10",\N,\N,"37.710501,23.3487348"
"Εκκλησία Μετόχι","Ekklisia Metochi","http://www.agistri.com.gr/sightseings/",\N,"Αίγινα 180 10",\N,\N,"37.7060355,23.3594015"
"Εκκλησία Αγιά Βαρβάρα","Ekklisia Agia Varvara","http://www.agistri.com.gr/sightseings/",\N,"Μεγαλοχώρι 180 10",\N,\N,"37.6852449,23.3357766"
"Εκκλησία της Αγίας Κυριακής","Ekklisia tis Agias Kyriakis","http://www.agistri.com.gr/sightseings/",\N,"Λιμενάρια 180 10",\N,\N,"37.6801278,23.3401862"
"Εκκλησία Άγιος Νικόλαος","Ekklisia Agios Nikolaos","http://www.agistri.com.gr/sightseings/",\N,"Αίγινα 180 10",\N,\N,"37.6769392,23.3410776"
"Άγιοι πάντες","Agioi pantes",\N,\N,"Unnamed Road, Μεγαλοχώρι 180 10",\N,\N,"37.7028891,23.3495855"
"Άγιος Θεόδωρος","Agios Theodoros",\N,\N,"Unnamed Road, Αγκίστρι 180 10",\N,\N,"37.7028891,23.3495855"
"Παραλία Σκάλα","Paralia Skala",\N,\N,"Σκάλα 180 10",\N,\N,"37.7104475,23.3554747"
"παραλια Σκληρή","Skliri Beach",\N,\N,"Μεγαλοχώρι 180 10",\N,\N,"37.7034814,23.362943"
"Παραλία Μεγαλοχώρι","Paralia Megalochori",\N,\N,"Μεγαλοχώρι 180 10",\N,\N,"37.7034814,23.362943"
"Παραλία Μάγκιζα","Paralia Magkiza","https://www.exploring-greece.gr/el/show/27758/:ttd/MANGISA#.YAmlDnUzakA",\N,\N,\N,\N,"37.6872911,23.3257417"
"Βιβλιοθήκη Δήμου Αγίας Βαρβάρας Ν. Χαχλάκης","Vivliothiki Dimou Agias Varvaras N. Chachlakis","https://network.nlg.gr/library/vivliothiki-dimou-agias-varvaras-n-chachlakis/","2105699423","Σερίφου 2 Αγία Βαρβάρα 12351",\N,"librarydab@yahoo.gr","37.9924851,23.6603042"
"Κεντρο Λογου Και Τεχνης Αγιας Βαρβαρας","Kentro Logou Kai Technis Agias Varvaras","https://agiavarvara.gr/building/kentro-logou-ke-technis/",\N,"Καλαντζάκου 27-29, Αγ. Βαρβάρα 123 51",\N,\N,"37.9894245,23.6537812"
"Κινηματογράφος Σινέ Πάνθεον (θερινός)","Cinema Cine Pantheon (Therinos)","https://agiavarvara.gr/sine-pantheon/","+302105698855","Δεληγιάννη 89, Αγ. Βαρβάρα 123 51",\N,\N,"37.9949335,23.6491297"
"Δημοτικός Κινηματογράφος Μαρία Έλενα-Όναρ","Municipal Cinema Maria-Elena Onar","https://www.facebook.com/mariaelenaonar/","+302102639208","Αγίας Παρασκευής 40, Άγιοι Ανάργυροι 135 62",\N,\N,"38.0345102,23.7236731"
"ΙΣΤΟΡΙΚΟ & ΛΑΟΓΡΑΦΙΚΟ ΟΙΚΟΜΟΥΣΕΙΟ ΑΙΓΑΛΕΩ ΑΤΤΙΚΗΣ","ISTORIKO & LAOGRAFIKO OIKOMOUSEIO AIGALEO ATTIKIS","http://iloaegaleo.blogspot.com/","+302105907174","Δημαρχείου 33, Αιγάλεω 122 42",\N,\N,"37.9962332,23.6817602"
"ΚΙΝΗΜΑΤΟΘΕΑΤΡΑ «ΛΑΜΠΡΟΣ ΚΩΝΣΤΑΝΤΑΡΑΣ-ΡΕΝΑ ΒΛΑΧΟΠΟΥΛΟΥ »","THEATRE \"LAMPROS KONSTANTARAS\"","http://www.lamproskonstantaras.gr/","+302105911390","Κουντουριώτου 40, Αιγάλεω 122 42",\N,\N,"37.9950045,23.6831252"
"Μητροπολιτικό Πάρκο «Αντώνης Τρίτσης»","Antonis Tritsis metropolitan park","http://parkotritsis.gr/","+302102323163","Σπύρου Μουστακλή 23, Ίλιον 131 22",\N,\N,"38.0456804,23.7203421"
"Λαογραφικό Μουσείο Ιλίου","Folklore Museum Ilion",\N,"+302102637395","Κάλχου 53, Ίλιον 131 22",\N,\N,"38.0296164,23.7037761"
"Άλσος Περιστερίου","Peristeri Forest","http://toalsostispolis.gr/","+302105744070","Αγίου Βασιλείου 63, Περιστέρι 121 35",\N,\N,"38.0168639,23.6841583"
"Κινηματογράφος Σινέ Πέραν (θερινός) (Δημοτικός Κινηματογράφος Περιστερίου)","Cinema Cine Peran (Therinos)","http://www.peristeri.gr/index.php/leftmenu-85/-leftmenu-92","+302105780892","Κώστα Βάρναλη 32, Περιστέρι 121 32",\N,\N,"38.0125236,23.6959878"
"Θέατρο Πέτρας","Petra's Theater","https://www.culturenow.gr/tag/theatro-petras/",\N,"Μελίνας Μερκούρη, Πετρούπολη 132 31",\N,\N,"38.0464935,23.6709401"
"Κινηματογραφική Λέσχη Πετρούπολης","Kinimatografiki Leschi Petroupolis","https://www.cinepetroupolis.gr/",\N,\N,\N,\N,"38.0370593,23.690738"
"Βοτανικός Κήπος Διομήδους","Diomidous Botanical Garden","https://diomedes-bg.gr/","+302105811557","Ιερά Οδός 403, Χαϊδάρι 124 61",\N,\N,"38.0109041,23.6407485"
"Μνημείο Ελληνοαμερικανών Εθελοντών","Monument for the Greek-American Volunteers",\N,\N,"Λεωφ. Παναγιώτη Κανελλόπουλου 3, Αθήνα 115 27","Leoforos Panagioti Kanellopoulou 3, Athens 11527",\N,"37.987678,23.77884"
"Πλατεία Εθνικής Αντιστάσεως (πλατεία Κοτζιά)","National Resistance square (Kotzia square)",\N,\N,"Αθηνάς και Κρατίνου, 10552, Αθήνα","Athinas kai Kratinou, 10552, Athens",\N,"37.981413,23.7273893"
"Toyroom Athens","Toyroom Athens","http://toyroomathens.com/","694 438 5959","Panepistimiou 10, 10564 Athens, Greece",\N,\N,"37.977745638323, 23.735575675964"
"Mister. E of Athens - Alive Escape Rooms","Mister. E of Athens - Alive Escape Rooms","http://www.mister-e.gr/","21 0322 7381","Athinas 7, 105 54 Athens, Greece",\N,\N,"37.9771843, 23.7260857"
"The Brainfall Hotel - Adventure Rooms","The Brainfall Hotel - Adventure Rooms","http://thebrainfallhotel.gr/","21 0770 5058","Kerasountos 7, 11528 Athens, Greece",\N,\N,"37.981314406878, 23.757247924805"
"Way Out Escape Rooms","Way Out Escape Rooms","http://Wayoutescaperooms.gr/","698 779 5603","Troias 61,vrilissia, 15235 Athens, Greece",\N,\N,"38.0406, 23.82866"
"Great Escape Rooms - Escape Game Room - Athens, Greece | Facebook - 705 Reviews - 9,752 Photos","Great Escape Rooms - Escape Game Room - Athens, Greece | Facebook - 705 Reviews - 9,752 Photos","http://greatescape.gr/","21 3035 4432","Lepeniotou 12, Psirri, 10554 Athens, Greece",\N,\N,"37.9785, 23.72291"
"Esc Rooms","Esc Rooms","http://www.esc-rooms.gr/","21 0600 5176","Agiou Ioannou 63 (entrance on Eleftherias pedestrian alley) 1st floor, 153 42 Athens, Greece",\N,\N,"38.007196, 23.827076"
"Exile Room","Exile Room","http://www.exileroom.gr/","21 0322 3395","12 Athinas St, 105 51 Athens, Greece",\N,\N,"37.977621433714, 23.726615938436"
"ROOM Athens","ROOM Athens",\N,"694 484 5171","Iakhou 22, 11854 Athens, Greece",\N,\N,"37.97776, 23.71222"
"Exit Plan Escape Rooms","Exit Plan Escape Rooms","http://www.exitplan.gr/","21 0973 9698","Aidiniou 5, Agios Dimitrios, 17343 Athens, Greece",\N,\N,"37.940325701079, 23.739742088829"
"The Puzzle Escape Rooms","The Puzzle Escape Rooms","http://www.thepuzzle.gr/","697 227 4320","115 23 Athens, Greece",\N,\N,"37.990751356571, 23.765316009521"
"Exodus Athens Escape Rooms","Exodus Athens Escape Rooms","http://www.exodusescapegames.gr/",\N,"Athens, Greece",\N,\N,"37.98595, 23.73668"
"The Lock Out - Escape Rooms - Escape Game Room - Athens, Greece | Facebook - 180 Reviews - 922 Photos","The Lock Out - Escape Rooms - Escape Game Room - Athens, Greece | Facebook - 180 Reviews - 922 Photos","http://www.thelockout.gr/","694 088 7881",\N,\N,"info@thelockout.gr","37.9776956, 23.7298891"
"The Fishroom - Athens, Greece | Facebook","The Fishroom - Athens, Greece | Facebook","https://www.instagram.com/thefishrooms/","21 0692 3188","Κατεχακη 25, 11525 Athens, Greece",\N,\N,"37.99401, 23.77442"
"ExtroScape - 326 Photos - 65 Reviews - Escape Game Room - Πλατεία Συντάγματος, Athens, Greece","ExtroScape - 326 Photos - 65 Reviews - Escape Game Room - Plateia Syntagmatos, Athens, Greece","http://escaped.gr/extroscape/","21 3035 6553","Πλατεία Συντάγματος, Athens, Greece",\N,\N,"37.975631357086, 23.734931945801"
"Lockbusters Escape Rooms","Lockbusters Escape Rooms","https://lockbusters.gr/","21 3099 4753","Kolokotroni & Leocharous 2, 105 62 Athens, Greece",\N,"info@lockbusters.gr","37.977694896287, 23.729932308197"
"Dare Escape Rooms","Dare Escape Rooms","https://www.dare-escape.gr/","695 190 0844","ΑΡΙΣΤΟΤΕΛΟΥΣ 19, 17671 Athens, Greece",\N,\N,"37.959442401958, 23.717186450958"
"Motel Paranoia - Live Escape Rooms","Motel Paranoia - Live Escape Rooms","http://www.motelparanoia.gr/","697 170 9019","Χαλανδρίου 26 & Κύπρου 37 Β, 15343 Athens, Greece",\N,\N,"38.0155112347, 23.816323578358"
"Station 33 Escape Room","Station 33 Escape Room",\N,\N,\N,\N,\N,"37.9915665, 23.7198325"
"CLOCK   Escape Rooms - 68 Photos - Escape Game Room - Δωριέων 7 & Λαγκαδά   Αγία Παρασκευή, 15343 Athens, Greece","CLOCK   Escape Rooms - 68 Photos - Escape Game Room - Dorieon 7 & Lagkada   Agia Paraskevi, 15343 Athens, Greece",\N,\N,\N,\N,\N,"38.01813, 23.83129"
"TimeRun Escape Rooms - Escape Game Room - Athens, Greece - 212 Photos | Facebook","TimeRun Escape Rooms - Escape Game Room - Athens, Greece - 212 Photos | Facebook",\N,\N,\N,\N,\N,"38.0420696, 23.7559343"
"Escape For Kids - Escape Game Room - Athens, Greece | Facebook - 5 Photos","Escape For Kids - Escape Game Room - Athens, Greece | Facebook - 5 Photos",\N,\N,\N,\N,\N,"37.991545, 23.651981"
"Cipher Company - Live Action Rooms","Cipher Company - Live Action Rooms","https://www.escapeall.gr/en/EscapeRoom/Details/yurei","21 1115 8886",\N,\N,"arthurgcipher@gmail.com","38.0458419, 23.7615614"
"Virtual Room Athens","Virtual Room Athens",\N,\N,\N,\N,\N,"37.8570223, 23.7506283"
"Athens Escape Rooms","Athens Escape Rooms","http://www.athensescaperooms.com/",\N,"Athens Escape Rooms",\N,\N,"37.979921375078, 23.726494816728"
"Φετιχιέ Τζαμί","Fethiye Mosque","http://odysseus.culture.gr/h/2/gh251.jsp?obj_id=19826",\N,"Πανός, Αθήνα 105 55","Panos str, Athens 105 55",\N,"37.97536236213891, 23.726746819047612"
"Μουσείο Μπενάκη - Πειραιώς 138","Benaki Museum - Pireos 138","https://www.benaki.org/index.php?option=com_buildings&view=building&id=2&lang=el","210 345 3111","Πειραιώς 138, Αθήνα 118 54","Pireos Av 138, Athens 11854",\N,"37.97430003885525, 23.708945883926372"
"Μουσείο Γιάννη Τσαρούχη","Yannis Tsarouchis Foundation Museum","https://tsarouchis.gr/el/","+30 2108062636","Πλουτάρχου 8, Μαρούσι, 15122","Ploutarchou 8, Maroussi, 15122",\N,"38.06348096369742, 23.8014643828795"
"Λόφος Ιππείου Κολωνού","Ippios Kolonos Hill","https://wikimapia.org/8519015/el/%CE%9B%CF%8C%CF%86%CE%BF%CF%82-%CE%99%CF%80%CF%80%CE%B5%CE%AF%CE%BF%CF%85-%CE%9A%CE%BF%CE%BB%CF%89%CE%BD%CE%BF%CF%8D",\N,"Ηλέκτρας 3, Αθήνα 104 44","Electras 3, Athens, 104 44",\N,"37.99561278871884, 23.715179527084118"
"Δημόσιο Καπνεργοστάσιο","Public Tobacco Factory","https://www.google.com/maps/place/%CE%94%CE%B7%CE%BC%CF%8C%CF%83%CE%B9%CE%BF+%CE%9A%CE%B1%CF%80%CE%BD%CE%B5%CF%81%CE%B3%CE%BF%CF%83%CF%84%CE%AC%CF%83%CE%B9%CE%BF/@37.9978225,23.7079347,17z/data=!3m1!4b1!4m5!3m4!1s0x14a1a32b53e38321:0x9d63a04555343ec1!8m2!3",\N,"Λένορμαν 218, Αθήνα 104 43","Lenorman Av. 218, Athens 104 43",\N,"37.9980338466412, 23.710112669411476"
"Λύκειο του Αριστοτέλη","Lyceum of Aristotle","http://odysseus.culture.gr/h/3/gh352.jsp?obj_id=20744",\N,"Ρηγίλλης 11, Αθήνα 106 75","Rigilis 11, Athens 10675",\N,"37.97428522992457, 23.743364333698466"
"Κοιμωμένη του Χαλεπά","Sleeping Female Figure by Chalepas","https://en.wikipedia.org/wiki/Yannoulis_Chalepas",\N,"Α' Νεκροταφείο Αθηνών","First Cemetery of Athens",\N,"37.96375479348403, 23.73611678288792"
"Σπίτι της ΕΠΟΝ","United Panhellenic Organization of Youth","https://el.wikipedia.org/wiki/%CE%95%CE%BD%CE%B9%CE%B1%CE%AF%CE%B1_%CE%A0%CE%B1%CE%BD%CE%B5%CE%BB%CE%BB%CE%B1%CE%B4%CE%B9%CE%BA%CE%AE_%CE%9F%CF%81%CE%B3%CE%AC%CE%BD%CF%89%CF%83%CE%B7_%CE%9D%CE%AD%CF%89%CE%BD",\N,"Δουκίσσης Πλακεντίας 3, Αθήνα 115 23","Doukissis Plakentias 3, Athens 11523",\N,"37.98908526089128, 23.761345084619602"
"Μουσείο Αντιδικτατορικής Δημοκρατικής Αντίστασης","Museum of Anti-Dictatorship and Democratic Resistance","https://sfea.gr/eat-esa/mouseio-eat-esa/item/323-mouseio-eat-esa","+30 2107258258","Δεινοκράτους 72, Αθήνα 115 21","Dinokratous 72, Athens 11521",\N,"37.98133740421514, 23.752146871126797"
"Συναγωγή Ετς Χαγίμ","Etz Chaim Synagogue","https://el.wikipedia.org/wiki/%CE%A3%CF%85%CE%BD%CE%B1%CE%B3%CF%89%CE%B3%CE%AE_%CE%95%CF%84%CF%82_%CE%A7%CE%B1%CE%B3%CE%AF%CE%BC_(%CE%91%CE%B8%CE%AE%CE%BD%CE%B1)",\N,"Μελοδόνη 8, Αθήνα 105 53","8 Melidoni Street, Athens 105 53",\N,"37.97852870431003, 23.720124057664457"
"Στρατόπεδο συγκεντρωσης Χαϊδαρίου, Μπλοκ 15","Chaidari Concentration camp, Block 15","https://www.occupation-memories.org/Gedenken/Erinnerungsorte/Chaidari/index.html",\N,\N,\N,\N,"38.01537574498943, 23.660015671000718"
"Πολυχώρος Λιπασμάτων","Lipasmata Park","https://www.keker.gr/lipasmata/","+30 2132074673","Γρ. Λαμπράκη, Σφαγείων, Δραπετσώνα 186 48","Lampraki & Sfage;ion Drapetsona 186 48",\N,"37.945739754417396, 23.621564926889864"
"Εθνικό Μετσόβειο Πολυτεχνείο","National Technical University of Athens","https://el.wikipedia.org/wiki/%CE%95%CE%BE%CE%AD%CE%B3%CE%B5%CF%81%CF%83%CE%B7_%CF%84%CE%BF%CF%85_%CE%A0%CE%BF%CE%BB%CF%85%CF%84%CE%B5%CF%87%CE%BD%CE%B5%CE%AF%CE%BF%CF%85",\N,"28ης Οκτωβρίου 38, Αθήνα","28th October 38, Athens",\N,"37.9881810284686, 23.730917378406428"
