name,days_hours_open,site,phone,email,address,category,latitude,longitude
"Pas Gireuontas - Kato Patisia","Saturday 11 AM - 1 PM\
Sunday 11 AM - 1 PM\
Monday 11 AM - 1 PM\
Tuesday 11 AM - 1 PM\
Wednesday 11 AM - 1 PM\
Thursday 11 AM - 1 PM\
Friday 11 AM - 1 PM\
","","","","Pas Gireuontas - Kato Patisia","Restaurants","38.01093","23.72944"
"Διονυσος ψητοπωλειο εστιατοριο ","Saturday 12 PM - 2:20 AM\
Sunday 12 PM - 2:20 AM\
Monday 12 PM - 2:20 AM\
Tuesday 12 PM - 2:15 AM\
Wednesday 12 PM - 2:15 AM\
Thursday 12 PM - 2:15 AM\
Friday 12 PM - 2:15 AM\
","","21 0821 1369","","ΙΘΑΚΗΣ 12, 11257 Athens, Greece","Restaurants","37.99777","23.73493"
"Kastellorizo","","http://www.kastelorizo.com.gr/","","","Kastellorizo","Restaurants","38.092183121726","23.795732655614"
"Ραέτι","","","21 0642 8200","","Ραέτι","Restaurants","37.9877899","23.76002"
"First Class ","","http://www.first-class.gr/","21 0283 1362","info@first-class.gr","Αγίας Παρασκευής 9, Λυκόβρυση., 14123 Athens, Greece","Restaurants","38.0705647","23.7875917"
"trapezaria ","","http://www.trapezaria.gr/","21 0921 3500","info@trapezaria.gr","","Restaurants","37.97046","23.74219"
"Η Μουριά από το 1954 - Family Style Restaurant - Athens, Greece | Facebook - 52 Reviews - 56 Photos","Saturday 1 PM - 12 AM\
Sunday 1 PM - 12 AM\
Monday 1 PM - 12 AM\
Tuesday 1 PM - 5 PM\
Wednesday CLOSED\
Thursday 1 PM - 12 AM\
Friday 1 PM - 12 AM\
","http://www.bestofrestaurants.gr/attiki/notia_proasteia/sites/restaurants/mouria/","21 0988 8637","mouria1954@hotmail.com","Αχιλλέως 101, 17563 Athens, Greece","Restaurants","37.928822496696","23.707551956177"
"Ella Greek Cooking ","Saturday 10 AM - 1 AM\
Sunday 10 AM - 1 AM\
Monday 10 AM - 1 AM\
Tuesday 10 AM - 12 AM\
Wednesday 10 AM - 12 AM\
Thursday 10 AM - 12 AM\
Friday 10 AM - 12 AM\
","","21 0331 5547","info@ellagreekcooking.gr","Mitropoleos 26, 10563 Athens, Greece","Restaurants","37.97544","23.73199"
"Zafran Indian Kitchen ","Saturday 12 PM - 4 AM\
Sunday 12 PM - 4 AM\
Monday 12 PM - 4 AM\
Tuesday 12 PM - 1 AM\
Wednesday 12 PM - 1 AM\
Thursday 12 PM - 1 AM\
Friday 12 PM - 1 AM\
","http://www.zafran.gr/","21 0347 8986","info@zafran.gr","Persefonis 25, 11854 Athens, Greece","Restaurants","37.97763","23.71254"
"Factory Outlet","","http://www.factory.gr/","21 0483 3926","","Factory Outlet","Restaurants","37.952241214524","23.667549357364"
"Kebap To Rodi - Το Ρόδι ","Saturday 11 AM - 1 AM\
Sunday 11 AM - 1 AM\
Monday 11 AM - 1 AM\
Tuesday 11 AM - 1 AM\
Wednesday 11 AM - 1 AM\
Thursday 11 AM - 1 AM\
Friday 11 AM - 1 AM\
","","21 0515 4376","","sepolia kreontos 163, 10443 Athens, Greece","Restaurants","38.00447","23.71563"
"Καντινα \"Οπως Παλια\"","","http://www.kantinaopospalia.gr/","","","Καντινα \"Οπως Παλια\"","Restaurants","38.0620721","23.7829418"
"Ταβέρνα Καρτούτσο ","Saturday 6 PM - 12 AM\
Sunday 6 PM - 12 AM\
Monday 6 PM - 12 AM\
Tuesday 12 PM - 6 PM\
Wednesday CLOSED\
Thursday CLOSED\
Friday 12 PM - 6 PM\
","http://www.kartoutso.gr/","21 0942 2333","taverna@kartoutso.gr","Χαρίτων 27, 17564 Athens, Greece","Restaurants","37.93567","23.69629"
"Klimataria ","Saturday 12 PM - 12 AM\
Sunday 12 PM - 12 AM\
Monday 12 PM - 12 AM\
Tuesday 12 PM - 12 AM\
Wednesday 12 PM - 12 AM\
Thursday 12 PM - 12 AM\
Friday 12 PM - 12 AM\
","","21 0674 3695","","Κωστή Παλαμά 29 Νέο Ψυχικό, 154 51 Athens, Greece","Restaurants","38.007573929417","23.783290258365"
"Σαντουιτσάδικο Αυθεντικόν - Δάφνης ","Saturday 7:30 PM - 7 AM\
Sunday 7:30 PM - 7 AM\
Monday 7:30 PM - 7 AM\
Tuesday 7:30 PM - 7 AM\
Wednesday 7:30 PM - 7 AM\
Thursday 7:30 PM - 7 AM\
Friday 7:30 PM - 7 AM\
","","698 652 6727","","Λεωφ. Βουλιαγμένης 220, 17237 Athens, Greece","Restaurants","37.949096186553","23.738506950998"
"Non Stop","","","","","Non Stop","Restaurants","37.9885023737","23.724989249499"
"Frumel ","Saturday 12 PM - 2 AM\
Sunday 12 PM - 2 AM\
Monday 12 PM - 2 AM\
Tuesday 3 PM - 1 AM\
Wednesday 12 PM - 1 AM\
Thursday 12 PM - 1 AM\
Friday 12 PM - 1 AM\
","","21 0512 5068","frumelmauromihali59@gmail.com","Μαυρομιχάλη 59, 10680 Athens, Greece","Restaurants","37.984714900001","23.737907216667"
"ΦΑΓΟmania ","Saturday 6 AM - 3 PM\
Sunday 6 AM - 3 PM\
Monday 6 AM - 2 PM\
Tuesday CLOSED\
Wednesday 6 AM - 3 PM\
Thursday 6 AM - 3 PM\
Friday 6 AM - 3 PM\
","","21 0513 0950","","ΠΛΑΤΩΝΟΣ 120, 10441 Athens, Greece","Restaurants","37.990963258184","23.710832304702"
"Ψητοπωλειο \"Ο Κωστας\" ","Saturday 12 PM - 1 AM\
Sunday 12 PM - 1 AM\
Monday 12 PM - 1 AM\
Tuesday 12 PM - 1 AM\
Wednesday 12 PM - 1 AM\
Thursday 12 PM - 1 AM\
Friday 12 PM - 1 AM\
","","21 0561 0807","","Ηρακλειου 5, 12351 Athens, Greece","Restaurants","37.98617","23.65885"
"Content Not Found","","","","","","Restaurants",\N,\N
"Η Αρετούσα Ταβέρνα","Saturday 1 PM - 3 AM\
Sunday 1 PM - 3 AM\
Monday 1 PM - 3 AM\
Tuesday 1 PM - 11 PM\
Wednesday 1 PM - 12 PM\
Thursday 1 PM - 12 PM\
Friday 1 PM - 12 PM\
","http://www.taverna-aretousa.gr/","","","Η Αρετούσα Ταβέρνα","Restaurants","37.964272231391","23.713978358435"
"Τσατσαράκι ","Saturday 6 PM - 3 AM\
Sunday 6 PM - 3 AM\
Monday 6 PM - 3 AM\
Tuesday 1 PM - 12 AM\
Wednesday CLOSED\
Thursday CLOSED\
Friday CLOSED\
","http://www.tsatsaraki.gr/","21 0684 0320","info@tsatsaraki.gr","Αττικής 17, 15235 Athens, Greece","Restaurants","38.030385627731","23.825991224876"
"Bolivar Beach Bar Στην ΑΚΤΉ Του ΗΛΙΟΥ","","http://bolivar.gr/?lang=el","","","Bolivar Beach Bar Στην ΑΚΤΉ Του ΗΛΙΟΥ","Restaurants","37.908178455004","23.714563775241"
"Terina Cafe","","","21 0322 1200","","Terina Cafe","Restaurants","37.974971","23.7275401"
"Ελιά και Κάπαρη - elia kai kapari, Μεζεδοπωλείο, Πατήσια, Patisia - Restaurant - Athens, Greece - 16 Reviews - 67 Photos | Facebook","Saturday 12 PM - 12 AM\
Sunday 12 PM - 12 AM\
Monday 12 PM - 12 AM\
Tuesday 12 PM - 12 AM\
Wednesday 12 PM - 12 AM\
Thursday 12 PM - 12 AM\
Friday 12 PM - 12 AM\
","","21 1012 3765","","καμπούρογλου 38, 11144 Athens, Greece","Restaurants","38.01347","23.73196"
"Pasta Espresso ","Saturday 12 PM - 12 AM\
Sunday 12 PM - 12 AM\
Monday 12 PM - 12 AM\
Tuesday 12 PM - 12 AM\
Wednesday CLOSED\
Thursday 12 PM - 12 AM\
Friday 12 PM - 12 AM\
","http://pastaespresso.webnode.gr/","21 0603 9050","astropalitisd@gmail.com","Λεωφ. Μαραθώνος 63 (εμπορικό κέντρο Πικερμίου), 19009 Athens, Greece","Restaurants","38.002421574156","23.941310865116"
"Best Bulgarian Restaurant\"Balkan\"","","","21 0523 0717","","Best Bulgarian Restaurant\"Balkan\"","Restaurants","37.98527","23.72287"
"PETIT food & coffee ","Saturday 6 AM - 10 PM\
Sunday 6 AM - 10 PM\
Monday 6 AM - 10 PM\
Tuesday CLOSED\
Wednesday 6 AM - 10 PM\
Thursday 6 AM - 10 PM\
Friday 6 AM - 10 PM\
","http://www.petit.gr/","21 0523 9779","info@petit.gr","Αγίου Κων/νου 6, 10431 Athens, Greece","Restaurants","37.984354236448","23.726932033769"
"Εξ αρχής Γευματοπωλείο/Καφέ - Athens, Greece - Menu, Prices, Restaurant Reviews | Facebook","Saturday 12 PM - 1 AM\
Sunday 12 PM - 1 AM\
Monday 12 PM - 1 AM\
Tuesday 12 PM - 1 AM\
Wednesday 12 PM - 12 AM\
Thursday 12 PM - 12 AM\
Friday 12 PM - 12 AM\
","http://www.exarhis.gr/","21 0380 2274","exarhis@outlook.com","Θεμιστοκλέους 78 & Βαλτετσίου, 10681 Athens, Greece","Restaurants","37.98648","23.73497"
"Όπως Παλιά ","Saturday 6 AM - 4:30 PM\
Sunday 6 AM - 4:30 PM\
Monday 6 AM - 4:30 PM\
Tuesday CLOSED\
Wednesday 6 AM - 4:30 PM\
Thursday 6 AM - 8:30 PM\
Friday 6 AM - 4:30 PM\
","","21 0680 0311","papaioannidiskostas@gmail.com","Λεωφόρος Πεντέλης 12-14, 15234 Athens, Greece","Restaurants","38.023071999545","23.802492555794"
"\"Παραδοσιακο Καφενειο - Ουζερι \"Η Νεδα\"\" ","","","21 5540 8953","dpolychr@gmail.com","Λεωφόρος Γέρακα 88 Γέρακας, 15344 Athens, Greece","Restaurants","38.023048458161","23.860039953507"
"Πολίτικες Γεύσεις Χαλανδρίου ","Saturday 12 PM - 12:30 AM\
Sunday 12 PM - 12:30 AM\
Monday 12 PM - 12:30 AM\
Tuesday 12 PM - 12:30 AM\
Wednesday 12 PM - 12:30 AM\
Thursday 12 PM - 12:30 AM\
Friday 12 PM - 12:30 AM\
","http://www.politikesgeuseis.gr/","","","ΒΑΣ.ΓΕΩΡΓΙΟΥ 6, 152 32 Athens, Greece","Restaurants","38.022177997671","23.796608370972"
"Ψητοπωλείο Express ","Saturday 12 AM - 11:50 PM\
Sunday 12 AM - 11:50 PM\
Monday 12 AM - 11:50 PM\
Tuesday 12 AM - 11:50 PM\
Wednesday 12 AM - 11:50 PM\
Thursday 12 AM - 11:50 PM\
Friday 12 AM - 11:50 PM\
","http://www.express-1.gr/","21 0346 6166","expresskamaras@gmail.com","Δρυόπων 3, Ψητοπωλείο, 11852 Athens, Greece","Restaurants","37.9680197","23.7092421"
"Ψητοπωλείο Ο Γιάννης. ","","","698 716 7255","","Λεωφόρο Νάτο 259, 19300 Athens, Greece","Restaurants","38.07581","23.56603"
"Παραδοσιακό Καφενείο ''Ο Άγιος'' - Greek Restaurant - Athens, Greece | Facebook - 17 Reviews - 51 Photos","Saturday 10 AM - 11:45 PM\
Sunday 10 AM - 11:45 PM\
Monday 10 AM - 11:45 PM\
Tuesday 10 AM - 11:45 PM\
Wednesday 10 AM - 5 PM\
Thursday 10 AM - 11:45 PM\
Friday 10 AM - 5 PM\
","","21 5560 0320","","Αγίου Θωμά 7, 115 27 Athens, Greece","Restaurants","37.98545","23.76334"
"LAS OLAS PALAIA LOUTRA ","","","","","METHANA, 18030 Athens, Greece","Restaurants","37.637177411645","23.355270094993"
"Τα Καλάμια - Greek Restaurant - Athens, Greece - 14 Reviews - 426 Photos | Facebook","","","21 0262 9461","pntina@live.com","Πηλέως 5, 13122 Athens, Greece","Restaurants","38.034663237611","23.707689530987"
"Ζεύκιν Μουσικό Μεζεδοπωλείο ","","http://www.zeykin.gr/","21 0985 5795","","Leoforos Eleftherias 45,Alimos, 17455 Athens, Greece","Restaurants","37.92076","23.7063"
"Ημεροβιγλι","","http://www.imerovigli.com.gr/","21 0452 3382","","Ημεροβιγλι","Restaurants","37.9303174","23.6449803"
"Οι γραμμες ","","","21 0831 2241","","Λαμπρου Κατσωνη 20, 14343 Athens, Greece","Restaurants","38.019192737262","23.720091252943"
"Corallo Nero ","Saturday 12 PM - 11 PM\
Sunday 12 PM - 11 PM\
Monday 12:05 PM - 5 PM\
Tuesday 12 PM - 11 PM\
Wednesday 12 PM - 11 PM\
Thursday 12 PM - 11 PM\
Friday 12 PM - 11 PM\
","http://www.coralhotel.gr/","21 0981 6441","","Posidonos 35, 17561 Athens, Greece","Restaurants","37.9247678","23.6920945"
"Trattoria casa Bianca","","","","","Trattoria casa Bianca","Restaurants","38.004686313","23.664043576"
"Η Ψυρρα, Ψυρρη.","Saturday 9 AM - 3 AM\
Sunday 9 AM - 3 AM\
Monday 9 AM - 3 AM\
Tuesday 9 AM - 3 AM\
Wednesday 9 AM - 3 AM\
Thursday 9 AM - 3 AM\
Friday 9 AM - 3 AM\
","","","","Η Ψυρρα, Ψυρρη.","Restaurants","37.97796","23.72509"
"Μυκηνών Γωνία μεζεδοπωλείο ","Saturday 2 AM - 2 AM\
Sunday 2 AM - 2 AM\
Monday 2 AM - 2 AM\
Tuesday 1 AM - 12 AM\
Wednesday 2 AM - 1 AM\
Thursday 2 AM - 1 AM\
Friday 2 AM - 1 AM\
","","21 0342 2377","","Μεγάλου Αλεξάνδρου 97 , Αθήνα, 10435 Athens, Greece","Restaurants","37.98194","23.71534"
"Pizza Fan Greece ","","https://www.youtube.com/user/PizzaFanGreece","","webinfo@pizzafan.gr","Θρασυβούλου 3 & Λεωφ. Πεντέλης 73, 152 33 Athens, Greece","Restaurants","38.026038804402","23.809976165754"
"ΠΕΝΙΕΣ ΚΑΙ ΓΕΥΣΕΙΣ Ο ΠΟΝΤΟΣ ","Saturday 10:30 PM - 4 AM\
Sunday 10:30 PM - 4 AM\
Monday 10:30 PM - 4 AM\
Tuesday CLOSED\
Wednesday CLOSED\
Thursday CLOSED\
Friday CLOSED\
","","21 0982 7400","penieskaigefseis@hotmail.com","ΑΧΙΛΛΕΩΣ 122, 17563 Palaio Faliro","Restaurants","37.92976","23.71227"
"Αγάνι - Athens, Greece - Menu, Prices, Restaurant Reviews | Facebook","Saturday 5 PM - 12 PM\
Sunday 5 PM - 12 PM\
Monday 5 PM - 12 PM\
Tuesday 12 PM - 6 PM\
Wednesday CLOSED\
Thursday 5 PM - 12 PM\
Friday 5 PM - 12 PM\
","http://agani.gr/","21 0277 7065","tsibosd@gmail.com","AIGIALEIAS 27, 15125 Athens, Greece","Restaurants","38.035991255762","23.799691200256"
"Γειά καλαμακι - Geia Kalamaki ","Saturday 11 AM - 1 AM\
Sunday 11 AM - 1 AM\
Monday 11 AM - 1 AM\
Tuesday 11 AM - 1 AM\
Wednesday 11 AM - 1 AM\
Thursday 11 AM - 1 AM\
Friday 11 AM - 1 AM\
","http://www.geiakalamaki.gr/","21 0861 0016","","","Restaurants",\N,\N
"Κουτούκι του '54 - Greek Restaurant - Athens, Greece - 48 Reviews - 21 Photos | Facebook","","","21 3027 9069","fifmag@yahoo.gr","Panormou 54 & Evrytanias 58, 11523 Athens, Greece","Restaurants","37.99208","23.76102"
"Old City Co ","","","21 0822 2410","oldcityco.athens@gmail.com","Πατησίων 99-101, 112 57 Athens, Greece","Restaurants","37.99532665389","23.731985507778"
"Το Τσιπουραδικο Του Αποστολη","","","21 0347 9327","","Το Τσιπουραδικο Του Αποστολη","Restaurants","37.96962","23.7132"
"Ταβερνα \"Βασιλης\"","","","21 0544 1397","","Ταβερνα \"Βασιλης\"","Restaurants","37.983643633333","23.65191625"
"Souvlakeri","","","21 0576 3426","","Souvlakeri","Restaurants","38.014278277108","23.687842412927"
"El Taco Bueno","","http://www.eltacobueno.gr/","21 0681 3787","info@el-taco-bueno.com","El Taco Bueno","Restaurants","38.01728","23.79569"
"Ο Καθηγητής της Πίτας ","Saturday 11 AM - 5 AM\
Sunday 11 AM - 5 AM\
Monday 11 AM - 5 AM\
Tuesday 11 AM - 5 AM\
Wednesday 11 AM - 5 AM\
Thursday 11 AM - 5 AM\
Friday 11 AM - 5 AM\
","http://www.kathigitispitas.gr/","21 0861 0400","kathigitistispitas@gmail.com","Φωκίωνος Νέγρη 65, 11364 Athens, Greece","Restaurants","38.002617488893","23.740675655555"
"Τα Φιλαράκια ","Saturday 6:30 PM - 12 AM\
Sunday 6:30 PM - 12 AM\
Monday 12 PM - 3 PM, 6:30 PM - 12 AM\
Tuesday CLOSED\
Wednesday 12 PM - 11 PM\
Thursday 12 PM - 11 PM\
Friday 12 PM - 11 PM\
","","21 1012 5321","","Ωκεανίδων 6, Νέος Κόσμος, 11745 Athens, Greece","Restaurants","37.955189715278","23.716738958056"
"Big Brother souvlakia ","","","21 3030 1965","big_brather40@yahoo.com","Αχαρνων 274, 11253 Athens, Greece","Restaurants","38.00741","23.72992"
"Κορκοφυλας - Greek Restaurant - Athens, Greece - 55 Reviews | Facebook","Saturday 2:30 PM - 2 AM\
Sunday 2:30 PM - 2 AM\
Monday 2:30 PM - 2 AM\
Tuesday 2:30 PM - 2 AM\
Wednesday CLOSED\
Thursday CLOSED\
Friday 7 PM - 1 AM\
","http://www.korkofilas.com/","21 0346 4204","","Βίτωνος 5, 11854 Athens, Greece","Restaurants","37.97648","23.71331"
"Ai Nikolas Fish Restaurant ","","http://ainikolas.gr/","210 9232918","skonstas@ainikolas.com","Leoforos Sygrou 156, 17671 Athens, Greece","Restaurants","37.95771161286","23.717966239999"
"Bar de Theatre Athens ","Saturday 11 AM - 3 AM\
Sunday 11 AM - 3 AM\
Monday 11 AM - 3 AM\
Tuesday 6 PM - 2 AM\
Wednesday CLOSED\
Thursday CLOSED\
Friday 6 PM - 2 AM\
","","21 0321 1318","","City Link, 10564 Athens, Greece","Restaurants","37.977441135863","23.734231857912"
"Capanna","","","21 0724 1777","","Capanna","Restaurants","37.9786416035","23.7449098055"
"Ουζερί - Ψαροταβέρνα \"Aμμουδέρα\" ","Saturday 10 AM - 2 AM\
Sunday 10 AM - 2 AM\
Monday 10 AM - 2 AM\
Tuesday 10 AM - 2 AM\
Wednesday 12 PM - 2 AM\
Thursday 12 PM - 2 AM\
Friday 12 PM - 2 AM\
","","21 0976 1039","","Tsamadou 14, 16345 Athens, Greece","Restaurants","37.942773365856","23.755226175553"
"Το Ρόδι ","Saturday 7:30 AM - 5 PM\
Sunday 7:30 AM - 5 PM\
Monday 8 AM - 3 PM\
Tuesday CLOSED\
Wednesday 7:30 AM - 5 PM\
Thursday 7:30 AM - 5 PM\
Friday 7:30 AM - 5 PM\
","","21 3038 5360","xtorodi@hotmail.com","Λεωφόρος Βενιζέλου Σοφοκλή 42, 16341 Athens, Greece","Restaurants","37.929355640916","23.749297857285"
"Το Σουβλακι Της Ιφικρατους","","","21 0682 3413","","Το Σουβλακι Της Ιφικρατους","Restaurants","38.0211949","23.7988464"
"Gramus ","","","21 0522 8256","","Μαρνης 31, 10432 Athens, Greece","Restaurants","37.9874","23.72723"
"HOT Καλαμακι ","Saturday 6 PM - 12:30 PM\
Sunday 6 PM - 12:30 PM\
Monday 6 PM - 12:30 PM\
Tuesday 6 PM - 12:30 PM\
Wednesday 1 PM - 12:30 AM\
Thursday 1 PM - 12:30 AM\
Friday 1 PM - 12:30 AM\
","https://goo.gl/HxwzCR","21 6800 2565","","ΕΘΝΙΚΗΣ ΑΝΤΙΣΤΑΣΕΩΣ ΚΑΙ ΣΑΛΑΜΙΝΟΣ 19, ΧΑΛΑΝΔΡΙ, 15232 Athens, Greece","Restaurants","38.016591052741","23.793838620186"
"Evripidis grill ","Saturday 11 AM - 2 AM\
Sunday 11 AM - 2 AM\
Monday 11 AM - 2 AM\
Tuesday 11 AM - 2 AM\
Wednesday 11 AM - 2 AM\
Thursday 11 AM - 2 AM\
Friday 11 AM - 2 AM\
","http://www.evripidisgrill.gr/","21 0251 0768","","Λ Δεκελείας 83, 14235 Athens, Greece","Restaurants","38.033575784648","23.737473514402"
"Ασία - Μικρά Ασία κεμπάπ Παγκράτι - Athens, Greece - Menu, Prices, Restaurant Reviews | Facebook","Saturday 5 PM - 12 AM\
Sunday 5 PM - 12 AM\
Monday 5 PM - 12 AM\
Tuesday 5 PM - 12 AM\
Wednesday CLOSED\
Thursday 5 PM - 12 AM\
Friday 5 PM - 12 AM\
","http://turkish-restaurant-6.business.site/","21 0330 0733","kebabasia2@gmail.com","Πλατεία Μεσολογγίου 2-4, 116 34 Athens, Greece","Restaurants","37.968345077398","23.748809695244"
"Mikra Asia - Θησείο ","","","21 1184 7609","","Ηρακλειδών 21, 118 51 Athens, Greece","Restaurants","37.97569","23.71715"
"Τα Καρντάσιανς at Voodoo restaurant-BAR ","Saturday 11:30 PM - 8:30 AM\
Sunday 11:30 PM - 8:30 AM\
Monday CLOSED\
Tuesday CLOSED\
Wednesday CLOSED\
Thursday CLOSED\
Friday CLOSED\
","","697 072 2179","","29 Iakchou, Athens, Greece","Restaurants","37.9773","23.71229"
"Loukoumos","Saturday 8 AM - 12 AM\
Sunday 8 AM - 12 AM\
Monday 8 AM - 12 AM\
Tuesday 8 AM - 12 AM\
Wednesday 8 AM - 12 AM\
Thursday 8 AM - 12 AM\
Friday 8 AM - 12 AM\
","","21 0990 1555","","Loukoumos","Restaurants","37.937507927","23.756371396"
"Mc Donalds Σύνταγμα","","http://www.mcdonalds.gr/","21 0322 5984","","Mc Donalds Σύνταγμα","Restaurants","37.975766429505","23.734316387465"
"ΚΟΜΗΣ ","","","21 0211 2135","","Λασκαράτου 20, 11141 Athens, Greece","Restaurants","38.01935","23.73828"
"Pierre cafe bistrot - Restaurant - Athens, Greece - 30 Reviews - 107 Photos | Facebook","Saturday 11:30 AM - 11 PM\
Sunday 11:30 AM - 11 PM\
Monday 11:30 AM - 11 PM\
Tuesday 12 PM - 11 PM\
Wednesday 9:15 AM - 11 PM\
Thursday 9:15 AM - 11 PM\
Friday 9:15 AM - 11 PM\
","","21 3005 2023","","Vournazou 31, 11521 Athens, Greece","Restaurants","37.9868","23.75721"
"Meatropoleos 3","Saturday 11 AM - 1 AM\
Sunday 11 AM - 1 AM\
Monday 11 AM - 1 AM\
Tuesday 11 AM - 1 AM\
Wednesday 11 AM - 1 AM\
Thursday 11 AM - 1 AM\
Friday 11 AM - 1 AM\
","http://meatropoleos3.com/","21 0324 1805","","Meatropoleos 3","Restaurants","37.9750389","23.733702003"
"Ψητοπωλείο Γυροβολιά ","Saturday 11:30 AM - 1 AM\
Sunday 11:30 AM - 1 AM\
Monday 11:30 AM - 1 AM\
Tuesday 11:30 AM - 1 AM\
Wednesday 11:30 AM - 1 AM\
Thursday 11:30 AM - 1 AM\
Friday 11:30 AM - 1 AM\
","http://www.gyrovolia.gr/","21 0643 4030","","Πριγκηπονήσων 22, 11474 Athens, Greece","Restaurants","37.995379436398","23.749843796315"
"SOUVLAKI ΤΥΛΙΞΕ ΤΟ ","Saturday 12 PM - 12:30 AM\
Sunday 12 PM - 12:30 AM\
Monday 12 PM - 12:30 AM\
Tuesday 12 PM - 12:30 AM\
Wednesday 12 PM - 12:30 AM\
Thursday 12 PM - 12:30 AM\
Friday 12 PM - 12:30 AM\
","","21 0881 9888","","ΠΛΑΤΕΙΑ ΒΙΚΤΩΡΙΑΣ 6, 10434 Athens, Greece","Restaurants","37.9934996","23.7298674"
"Souvlakia Andreas ","","","21 0976 1161","","Εθναρχου μακαριου 157, 17235 Athens, Greece","Restaurants","37.945945907","23.727955838"
"Λάδι & Λεμόνι ","Saturday 1 PM - 1 AM\
Sunday 1 PM - 1 AM\
Monday 1 PM - 1 AM\
Tuesday 1 PM - 1 AM\
Wednesday 1 PM - 1 AM\
Thursday 1 PM - 1 AM\
Friday 1 PM - 1 AM\
","https://www.ladilemoni.gr/","21 0609 6850","info@ladilemoni.gr","Αναπαύσεως 8, 15235 Athens, Greece","Restaurants","38.044426493421","23.842650932215"
"Μαγειρείο \"Το Παραδοσιακό\" ","Saturday 8:30 AM - 5 PM\
Sunday 8:30 AM - 5 PM\
Monday 8:30 AM - 3 PM\
Tuesday CLOSED\
Wednesday 8:30 AM - 5 PM\
Thursday 8:30 AM - 5 PM\
Friday 8:30 AM - 5 PM\
","","","","Πουλίου 8, 11523 Athens, Greece","Restaurants","37.98769","23.75984"
"Οι Θεσσαλοι","","","21 3022 2335","","Οι Θεσσαλοι","Restaurants","37.984419700706","23.712227795332"
"Θα σε κάνω Βασίλισσα ","Saturday 8 PM - 2 AM\
Sunday 8 PM - 2 AM\
Monday 8 PM - 2 AM\
Tuesday CLOSED\
Wednesday 8 PM - 2 AM\
Thursday 8 PM - 2 AM\
Friday 8 PM - 2 AM\
","http://www.thasekanovasilissa.gr/","","info@thasekanovasilissa.gr","Βεροίας 13 και Ιερά Οδός 64, Βοτανικός · Athens,, 10447 Athens, Greece","Restaurants","37.981796431033","23.709442913532"
"Mexx Ψητοπωλείο - Athens, Greece - Menu, Prices, Restaurant Reviews | Facebook","Saturday 6 PM - 1 AM\
Sunday 6 PM - 1 AM\
Monday 6 PM - 1 AM\
Tuesday 1 PM - 1 AM\
Wednesday 6 PM - 1 AM\
Thursday 6 PM - 1 AM\
Friday 6 PM - 1 AM\
","","21 0532 3150","","Iroon Polytechneiou 77, 12462 Athens, Greece","Restaurants","38.016610521","23.6504912"
